"","...analysis.STAR_assembly_Gencode.TeissandierMulti.AD_5601Aligned.sortedByCoord.out.bam","...analysis.STAR_assembly_Gencode.TeissandierMulti.AG_5601Aligned.sortedByCoord.out.bam","...analysis.STAR_assembly_Gencode.TeissandierMulti.AG_5602Aligned.sortedByCoord.out.bam","...analysis.STAR_assembly_Gencode.TeissandierMulti.G_5601Aligned.sortedByCoord.out.bam","...analysis.STAR_assembly_Gencode.TeissandierMulti.T_5601Aligned.sortedByCoord.out.bam","...analysis.STAR_assembly_Gencode.TeissandierMulti.T_5602Aligned.sortedByCoord.out.bam"
"ZNF503",-0.08533372,-0.3534615,-0.3689903,0.2041553,0.1976813,0.4059489
"ZNF503-AS2",-0.007033032,-0.3283056,-0.08347838,0.67404,-0.4120675,0.1568445
"ENSG00000272692",-0.2219098,-0.1512429,-0.4343611,0.6991928,0.1374038,-0.02908287
"LRMDA",-0.6424552,0.250865,0.09530253,1.057459,-0.173415,-0.5877562
"KCNMA1",-0.817427,-0.3617934,0.1838552,0.5640264,0.164759,0.2665797
"IMPDH1P5",-0.5417175,0.1287329,0.01678287,1.41861,-0.1492506,-0.8731577
"ENSG00000228748",0.01500049,0.2160337,-0.776828,0.4342625,0.2676068,-0.1560754
"DLG5",-0.1182137,-0.05404125,-0.1247551,0.1161322,0.06295103,0.1179269
"ENSG00000204049",-0.2740042,0.2166257,-0.1300835,0.9995094,-0.08169747,-0.7303499
"DLG5-AS1",-0.3778345,-0.01161956,-0.2633008,-0.1392453,-0.366311,1.158311
"POLR3A",-0.1242465,0.06666986,0.07105209,-0.05282582,0.02630849,0.01304188
"RPS24",0.2525302,-0.005775712,0.09943566,0.2318341,-0.3605018,-0.2175224
"LINC00595",-1.419508,-0.1938991,0.2057389,0.9319076,0.4272741,0.04848689
"ZMIZ1-AS1",-0.2054378,0.02629078,0.2134079,-0.1287279,0.07570362,0.0187634
"ZMIZ1",-0.3566132,-0.1766696,0.1462247,0.01885199,-0.05876821,0.4269743
"PPIF",0.4943083,0.1702326,-0.1608728,-0.06919163,-0.1384486,-0.2960278
"ZCCHC24",0.8171576,0.631759,-0.03263289,-1.050244,0.5955629,-0.9616021
"NUTM2B-AS1",-0.078719,0.2878074,0.1332672,-0.07123688,0.01621989,-0.2873386
"ENSG00000280355",0.08991924,-0.1627374,0.1097583,0.504709,-0.2381287,-0.3035205
"BEND3P3",0.8126969,-0.4773659,-0.1942509,0.6392412,-0.05056503,-0.7297563
"ENSG00000224886",0.3794478,-0.5227567,-0.09955467,0.5786094,-0.448428,0.1126822
"NUTM2B",0.3098106,-0.8097521,-0.775645,0.3926081,0.2755719,0.6074064
"ENSG00000272447",-0.07538155,-0.1594772,-0.1615544,0.2676655,0.05782115,0.07092652
"NUTM2E",-0.04537255,-0.5905641,-0.4835938,0.2702984,0.3551123,0.4941198
"ENSG00000283913",-0.2939886,-0.5814999,0.5938484,0.4607041,0.08943541,-0.2684994
"MBL1P",0.2530463,-0.5679639,-0.6803153,1.038906,-0.007043013,-0.03663
"SFTPD-AS1",-1.214897,-0.4139732,0.2408903,1.007345,0.7491765,-0.368542
"TMEM254-AS1",-0.4554893,-0.295237,-0.006811182,0.6775104,-0.5261556,0.6061827
"TMEM254",0.1223157,0.1441157,0.01449464,-0.3972618,-0.1731396,0.2894754
"PLAC9",0.4562305,0.3164555,-0.1994928,-0.5501859,-0.03050529,0.007497963
"ANXA11",0.5809146,0.3710019,-0.08597005,-0.08139138,0.2213986,-1.005954
"DYDC2",0.2336243,-0.1628726,-0.281738,-0.1025191,0.07687171,0.2366336
"PRXL2A",-0.04182807,0.09087604,0.2021688,0.1376913,-0.2388476,-0.1500604
"TSPAN14",-0.2543955,0.06040133,0.2677778,-0.03644778,-0.2189207,0.1815848
"ENSG00000287358",-1.213473,-0.1227894,0.3444388,0.09875544,0.3731269,0.5199415
"NRG3",-0.4980105,-0.1022192,0.4146991,0.341937,-0.02132861,-0.1350778
"ENSG00000288918",-0.4951324,-0.407798,0.4587123,0.07930022,0.008721274,0.3561966
"ENSG00000271933",-0.2332177,0.4608197,-0.3785389,-0.1626775,-0.08153929,0.3951537
"GHITM",0.1290484,0.05772046,0.2494078,-0.2195186,-0.16079,-0.05586803
"CDHR1",-0.5468917,1.120827,2.129238,-0.9493504,-0.5546804,-1.199142
"LINC00858",0.514724,0.173631,0.2623329,0.8572515,0.2758167,-2.083756
"CCSER2",-0.3136936,0.008517461,0.2903527,0.1120106,-0.1214042,0.02421696
"TNPO1P1",-0.854913,0.4641295,-0.461743,0.6494976,0.2807574,-0.07772849
"GRID1",-0.9012877,-0.3433848,0.2909299,0.7987177,-0.08206713,0.237092
"WAPL",0.09692759,-0.03424789,-0.08231705,-0.1686716,0.09703773,0.0912712
"ENSG00000227896",-0.1140453,-0.2794553,0.3471909,-0.1227409,-0.4264858,0.5955364
"LDB3",-0.0426114,1.163761,1.78827,-1.447713,-0.001419561,-1.460287
"ENSG00000272631",0.007429404,-0.3699093,-0.1941848,0.05388121,0.10492,0.3978635
"BMPR1A",0.1371025,0.05000657,-0.07952887,-0.2277857,0.09112063,0.0290849
"MMRN2",-0.4871785,0.35297,1.375868,-0.2362399,-0.2776106,-0.7278087
"SNCG",-0.3752046,0.4750723,1.521776,-0.6160555,-0.41465,-0.5909381
"ADIRF-AS1",0.04561236,0.1514487,0.4109866,-0.507898,0.4268133,-0.5269629
"GLUD1",0.1500393,0.08168896,-0.04376636,-0.1169228,-0.09958351,0.02854443
"SHLD2",0.2140488,0.08420198,-0.07344564,-0.02667139,-0.003056304,-0.1950774
"NUTM2A-AS1",-0.1563578,0.122513,0.001565576,0.1510561,0.07578405,-0.1945609
"ENSG00000285257",0.3213082,0.2152366,-0.4119267,0.5783898,-0.24545,-0.457558
"NUTM2A",-0.07165073,-0.7631062,-0.4231624,0.4824312,0.00795708,0.767531
"LINC00863",-0.09775341,-0.3747532,-0.1257183,0.02169144,0.08841734,0.4881161
"NUTM2D",-0.2959023,-0.3116434,-0.1037496,0.4426314,-0.2824778,0.5511417
"MINPP1",0.005194666,0.195992,-0.4049875,-0.08232483,-0.008736437,0.2948621
"PAPSS2",0.7011591,0.2323837,-0.3421445,-0.07982299,0.7618402,-1.273415
"ATAD1",-0.1488521,0.07472787,0.1908344,-0.04026045,-0.1037307,0.02728107
"CFL1P1",-0.6152463,-0.3511019,0.7825813,0.3117513,-0.8174135,0.6894291
"KLLN",0.1724524,0.4979532,0.09825368,-0.351075,0.06502521,-0.4826094
"PTEN",0.05311377,0.08059618,0.02704699,-0.163144,0.03138073,-0.02899371
"RPL11P3",0.01949039,0.4247283,0.1138946,0.1856659,-0.09264641,-0.6511328
"RNLS",-0.06430164,0.7353893,0.6814396,-0.641504,0.6022095,-1.313233
"STAMBPL1",-0.2545401,-0.04480998,0.2167356,-0.243412,0.05616678,0.2698596
"ACTA2-AS1",-0.4249622,0.2484059,-0.1108053,0.3743542,0.7391081,-0.8261007
"ACTA2",0.8311865,1.058106,-0.6095307,-0.3999933,1.166589,-2.046358
"FAS",1.0785,0.9953835,-0.08518511,-1.034867,0.940906,-1.894737
"LIPA",1.174892,0.4281407,-0.429885,-0.379667,0.4328924,-1.226374
"IFIT2",1.180808,0.6547316,0.1809353,-0.9635876,0.4920677,-1.544955
"IFIT3",1.515563,0.9661727,-0.05949436,-1.792282,0.9374432,-1.567402
"IFIT1",1.279673,0.2855522,-0.2460274,-0.3614493,-0.1667837,-0.7909651
"IFIT5",0.120087,0.1307374,-0.07080635,-0.3924302,-0.05502217,0.2674344
"SLC16A12",0.8077466,1.083732,0.3583055,-0.8838731,-0.7516258,-0.6142852
"PANK1",0.1442976,0.006412487,0.004733652,0.2222474,-0.3374662,-0.04022486
"KIF20B",0.8580933,-0.104288,-0.3249692,-0.7686738,0.3781058,-0.0382681
"HTR7",-0.6651855,-1.303711,-0.8823827,0.7780496,0.9381946,1.135034
"RPP30",0.4400426,-0.2148969,-0.07365561,-0.1873354,0.02104097,0.0148043
"PCGF5",0.324636,0.1644803,-0.1629192,-0.01955817,-0.0385165,-0.2681225
"HECTD2",-0.1484409,0.06000898,-0.2075571,0.03193656,0.2892386,-0.02518616
"PPP1R3C",-0.804557,0.5117319,0.4819703,-0.2069333,0.07623864,-0.05845047
"TNKS2-AS1",-0.1787593,-0.01742912,0.03257777,0.002595143,-0.5463982,0.7074137
"TNKS2",0.1422951,0.003907367,-0.116098,-0.121813,0.1037637,-0.01205512
"SRP9P1",-0.03911441,-0.3231086,0.07155759,-0.008918013,0.3035824,-0.003998898
"FGFBP3",0.1347118,-0.03409444,0.1615433,0.419246,-0.2242024,-0.4572042
"ENSG00000272817",0.1105929,-0.06437796,-0.08515617,0.4711285,0.1390131,-0.5712004
"BTAF1",-0.1269036,0.03369431,0.1667457,-0.3712734,0.01200619,0.2857307
"CPEB3",-0.5460394,-0.2981473,0.3497541,0.2572668,-0.2096811,0.446847
"MARCHF5",0.1239086,-0.1518884,-0.07338842,-0.08281066,-0.07373688,0.2579158
"IDE",0.4585903,0.2904008,-0.1157689,0.1124309,-0.2596357,-0.4860174
"KIF11",1.309561,0.05884775,-0.3464556,-1.486312,0.544246,-0.07988701
"EXOC6",0.1088067,-0.02349457,-0.02085358,-0.2001043,0.03399733,0.1016485
"MYOF",0.5217436,0.7575577,-0.1305028,-0.5287732,0.5134184,-1.133444
"CEP55",1.322773,0.2911349,-0.6037654,-1.324204,0.8189058,-0.5048448
"FFAR4",-0.6547595,-0.6101367,-0.06508529,0.4314059,0.7793164,0.1192592
"RBP4",0.1802327,-0.03157639,0.2260128,-0.408746,0.8086949,-0.774618
"FRA10AC1",-0.1507782,-0.09249394,-0.05101777,-0.007165163,0.1447855,0.1566696
"LGI1",0.1555907,-0.4176796,-0.5361352,1.136485,-0.963074,0.6248132
"ENSG00000280660",0.1922791,-0.1616785,-0.5269211,1.237709,-1.116052,0.3746633
"SLC35G1",0.3757295,0.1047452,0.232128,-0.337254,0.08388665,-0.4592354
"PLCE1",0.4899364,0.4016181,-0.2694592,-0.2258435,0.1146186,-0.5108703
"HDAC1P1",0.2815879,0.5116442,-0.3733804,0.5537711,0.002700618,-0.9763234
"NOC3L",0.4019916,0.3294763,-0.1034921,-0.4783973,0.1429785,-0.292557
"TBC1D12",-0.2161543,-0.2370981,0.09688772,0.1897693,-0.1020623,0.2686577
"HELLS",0.8653005,0.0572976,-0.3707796,-0.3427027,0.3646827,-0.5737984
"CYP2C8",-1.403203,0.4072024,0.8641222,0.9028974,0.09442519,-0.8654439
"PDLIM1",1.097102,0.7090864,0.3990733,-0.7009856,0.4636495,-1.967925
"SORBS1",0.07488059,0.1907249,0.0905851,-0.3878656,-0.06982983,0.1015048
"ALDH18A1",0.6283272,0.2923436,-0.2959667,-0.5414185,0.1324788,-0.2157643
"TCTN3",0.4371173,0.2187497,-0.2600562,-0.3456447,0.03799532,-0.08816135
"ENTPD1",0.05802367,0.8258999,0.02929386,0.2779991,-0.2206214,-0.9705951
"ENTPD1-AS1",-0.3433913,-0.1652522,0.09792573,0.03831594,0.04270807,0.3296937
"CC2D2B",-0.4547891,0.03584077,0.7677199,0.3198544,-0.2624824,-0.4061436
"CCNJ",-0.03133965,-0.05693887,-0.1558213,-0.1539731,-0.09084371,0.4889166
"ZNF518A",-0.1378063,-0.07438486,-0.0298151,0.02049942,0.05928077,0.162226
"BLNK",0.9817461,-0.2211551,-0.4061058,0.4706425,-0.5592177,-0.26591
"TLL2",0.01358922,0.2659279,0.9334281,0.08273398,0.2117119,-1.507391
"TM9SF3",0.2553138,-0.01851597,-0.1441576,-0.1843929,0.1307938,-0.03904117
"PIK3AP1",0.3828877,0.7410768,0.2406858,-0.5253589,-0.6613623,-0.1779289
"RPL13AP5",0.05375271,0.5261144,0.1535105,-0.4249302,-0.219077,-0.08937048
"LCOR",-0.2348632,-0.1139742,0.01521961,0.1606622,-0.06274692,0.2357025
"SLIT1",-0.9562959,-0.02290858,-0.004455758,0.1674143,-0.3563328,1.172579
"ARHGAP19-SLIT1",-1.102777,-0.07440949,0.1517553,0.940832,-0.5883107,0.6729098
"ARHGAP19",0.639679,0.2841309,-0.2558705,-0.7339219,0.168014,-0.1020316
"FRAT1",0.3483601,-0.3007182,-0.3805938,-0.4710322,-0.2638621,1.067846
"FRAT2",0.1899097,0.1307477,-0.112131,-0.4963104,0.04940385,0.2383802
"RRP12",-0.0585915,0.1174174,0.09231693,-0.2459357,-0.01952959,0.1143225
"PGAM1",0.01659551,0.2064317,0.4849128,-0.5866399,-0.08827847,-0.03302161
"EXOSC1",0.1607455,-0.1404618,0.08261462,-0.07376478,-0.05006559,0.02093199
"ZDHHC16",0.1970813,0.08032881,-0.1873726,-0.2852755,0.1383237,0.05691426
"MMS19",0.07803761,0.1384172,-0.001384422,-0.3682322,0.1556414,-0.002479578
"UBTD1",0.1786899,0.04789549,-0.1314538,0.362627,0.07350437,-0.5312629
"HOGA1",0.2237585,-0.3221831,0.205954,0.4703508,-0.08042865,-0.4974516
"MORN4",-0.2222734,-0.2600789,0.4237899,0.01224169,-0.2509721,0.2972929
"PI4K2A",0.2904284,0.1824082,-0.1697467,-0.04105617,-0.04681806,-0.2152156
"AVPI1",0.4874864,0.3650516,0.2148834,-0.1329651,-0.3147901,-0.6196661
"MARVELD1",0.9368675,0.7971881,-0.1275435,-0.9403092,0.4997435,-1.165946
"ZFYVE27",-0.1774542,-0.2126403,0.03659945,0.1496328,-0.1010502,0.3049124
"SFRP5",-0.1005101,0.2068763,0.6761562,-0.9859356,0.3599973,-0.1565841
"GOLGA7B",-1.207965,-0.4733681,0.5008673,0.7867255,0.05364559,0.3400944
"CRTAC1",-0.9110584,0.03373087,0.7799608,-0.2742157,-0.03717451,0.408757
"R3HCC1L",0.1302044,0.1309975,0.04285564,-0.1530233,0.1079773,-0.2590116
"ENSG00000230928",-0.002415257,0.01395459,-0.03240687,-0.2536852,0.289374,-0.01482129
"PYROXD2",-0.005366691,0.06081688,-0.3891871,0.4703676,0.2271647,-0.3637954
"HPS1",0.1627723,0.2781787,-0.3366356,0.2543374,0.1477768,-0.5064296
"CNNM1",-0.6942757,0.1010201,0.3862294,0.4229301,-0.3505473,0.1346433
"GOT1",-0.1007553,0.1960437,0.4721939,-0.206657,-0.1007872,-0.260038
"ENSG00000224934",-0.663935,-0.248744,0.2219593,0.01378389,-0.07464223,0.751578
"SLC25A28",0.06604842,-0.1064949,-0.0108071,-0.4543795,0.03342646,0.4722066
"ENTPD7",0.4399719,0.478282,-0.2295028,-0.4864515,0.1979753,-0.400275
"EBAG9P1",-0.8275293,-0.2877122,0.4902215,0.1697627,0.3084123,0.146845
"CUTC",0.1809129,-0.1423802,-0.1101356,0.2835282,-0.09290917,-0.1190161
"COX15",-0.01889011,-0.05003075,0.1650121,-0.04569857,-0.0160515,-0.03434116
"ABCC2",1.047365,1.12739,0.03149238,-1.418409,0.9887932,-1.776632
"DNMBP",0.207341,0.2342066,-0.3159582,-0.1223486,0.2688862,-0.2721271
"ERLIN1",0.4470492,0.1932037,-0.2294631,-0.5822395,0.3344024,-0.1629527
"CHUK",0.01257114,0.01044252,-0.1191239,0.04225938,-0.06922231,0.1230732
"CWF19L1",0.159135,-0.03727269,-0.08245466,-0.2464852,-0.06822335,0.2753008
"SNORA12",0.3648814,0.07464789,-0.270138,-0.5852196,0.1583463,0.2574821
"BLOC1S2",-0.1034336,0.1259226,0.07372178,0.0614481,-0.3034809,0.145822
"SCD",0.2608491,0.3326634,0.5297978,-0.6700356,-0.139779,-0.3134957
"OLMALINC",-0.2271918,-0.1495471,0.5862827,-0.04600992,-0.1266123,-0.03692169
"SEC31B",-0.2973987,-0.1365043,-0.1816461,0.2576843,0.144262,0.2136028
"NDUFB8",-0.4737145,-0.01688034,0.2258724,-0.344607,0.1476055,0.4617239
"HIF1AN",0.132153,0.1649432,0.02548392,-0.1748798,0.04263138,-0.1903317
"PAX2",-1.126249,0.6740369,-0.5820896,1.967828,-1.931652,0.9981258
"ENSG00000272572",-1.087513,-0.7485149,-0.4330553,0.3743759,0.7249283,1.169779
"SLF2",0.07819507,0.1649705,0.2376856,-0.3395938,0.09612631,-0.2373838
"MRPL43",0.2511358,-0.0002714852,-0.1422475,-0.07426806,-0.07861277,0.04426402
"SEMA4G",-0.4275164,-0.2248374,0.09502421,0.007424555,0.1169048,0.4330002
"ENSG00000236662",0.04918997,-0.4110733,-0.4026381,0.370683,-0.3357015,0.72954
"TWNK",0.3429159,-0.006685667,-0.1062745,0.02757827,-0.3264738,0.06893974
"LZTS2",0.167342,-0.02784158,-0.04115262,-0.1541987,0.1070844,-0.05123349
"PDZD7",-1.013286,-0.4075534,0.4211014,0.8130659,-0.2918318,0.478504
"SFXN3",-0.1128284,-0.08283649,0.2647317,0.01176891,-0.1244831,0.04364741
"KAZALD1",0.8094674,-0.2427521,0.3256309,-0.9104053,0.5979114,-0.5798524
"LBX1",-0.632206,0.4279081,-0.2208587,1.345144,-1.105465,0.1854776
"LBX1-AS1",-0.9025082,0.3449304,-0.1962592,1.145907,-0.6631769,0.2711071
"BTRC",-0.170054,-0.03079551,0.03577718,0.174046,-0.08812442,0.07915077
"DPCD",0.2406462,0.2520666,0.303059,-0.3851307,-0.2889158,-0.1217253
"POLL",0.0673298,0.0885602,-0.09401536,-0.1326653,-0.001647027,0.07243773
"FBXW4",0.32152,0.2207874,0.0682251,-0.5117767,0.322262,-0.4210177
"NPM3",0.5545482,0.3220304,-0.07521485,-0.3877461,-0.2279252,-0.1856924
"OGA",-0.3201805,-0.1100329,0.2018206,0.05357194,0.06117665,0.1136442
"KCNIP2-AS1",-1.516072,-0.6693514,0.02919346,1.286971,0.3007031,0.5685565
"KCNIP2",-1.679449,-0.3779173,0.7101282,1.161437,0.2287566,-0.04295544
"ARMH3",-0.07087883,-0.01718145,-0.05009915,0.3721149,0.03187327,-0.2658287
"HPS6",0.2822678,0.0511397,-0.1044101,-0.1159869,0.2386613,-0.3516718
"LDB1",-0.02005797,-0.03524566,-0.1745752,-0.1000739,-0.03016542,0.3601182
"PPRC1",-0.06766349,1.318929,0.465238,-0.8840399,-0.3432867,-0.4891771
"NOLC1",0.08052479,0.2140409,0.2294305,-0.3647788,-0.1166949,-0.04252245
"GBF1",0.04881946,0.04337675,-0.03955837,-0.148046,0.06425982,0.03114837
"NFKB2",0.618931,0.3014181,-0.05079247,-0.7207133,0.7000441,-0.8488875
"PSD",-0.5906456,-0.4173962,0.3276193,0.5113552,-0.2119487,0.3810161
"FBXL15",-0.1140799,-0.1000754,-0.03076289,0.1492197,-0.1306385,0.226337
"CUEDC2",0.4783674,0.191439,-0.2116837,-0.3927282,0.1811788,-0.2465732
"C10orf95-AS1",-0.06400673,-0.3895416,0.002471057,-0.1583684,0.1104553,0.4989903
"MFSD13A",-0.1195534,-0.2414201,0.2424835,0.4240321,-0.2365514,-0.06899078
"ACTR1A",-0.06917034,0.009627614,0.03445967,-0.09838025,-0.1072071,0.2306704
"SUFU",0.3546608,0.08721878,-0.2160832,-0.3362081,0.2280813,-0.1176695
"TRIM8-DT",0.4253529,-0.3246119,0.07840637,-0.4359957,-0.1077808,0.3646291
"TRIM8",0.02524975,-0.05749718,-0.07298431,0.03533083,0.03394893,0.03595197
"ARL3",-0.1750647,-0.1770675,-0.0127405,0.2391609,-0.2317828,0.3574946
"SFXN2",0.3649907,-0.08817117,-0.1688559,-0.1030379,0.5079767,-0.5129023
"WBP1L",0.1661431,0.23155,-0.0309141,-0.2689783,0.1153908,-0.2131915
"BORCS7",0.652021,-0.09443811,0.1672945,-0.2287563,-0.15618,-0.3399411
"CNNM2",-0.06003173,-0.06358681,0.1005096,0.2732657,-0.179971,-0.07018574
"NT5C2",-0.00251369,-0.02786016,-0.1090708,0.005028339,0.04660073,0.08781555
"RPS15AP29",0.3312829,0.172269,-0.3037365,0.3417164,-0.07575883,-0.465773
"INA",-0.6670679,-0.1937373,0.386436,0.1896237,-0.316071,0.6008165
"PCGF6",0.2503838,-0.1889899,0.07467682,-0.3073205,0.2571158,-0.085866
"TAF5",0.07365687,-0.2557738,0.08388251,-0.276767,-0.1541644,0.5291659
"ATP5MK",0.0691976,0.2765375,0.1034593,0.02490217,-0.2989505,-0.1751461
"PDCD11",0.1530615,0.1885828,0.0697448,-0.2408886,-0.04947145,-0.1210291
"NEURL1",-0.9217489,-0.3349892,0.3836172,1.010483,-0.05251197,-0.08485004
"ENSG00000287419",0.5668284,-0.849643,-0.3280288,0.02753748,0.1189617,0.4643443
"SH3PXD2A",0.3314261,0.7904905,0.4530708,-0.7604122,0.4143886,-1.228964
"ENSG00000273108",-1.375645,-0.2300897,0.4029038,0.7895481,0.4922999,-0.07901763
"STN1",-0.04009251,0.1256359,0.2157472,-0.2393134,-0.02138908,-0.04058811
"SLK",0.1813638,0.1255551,0.09604856,-0.1822692,0.1404036,-0.3611019
"SFR1",0.3423398,-0.008516166,-0.008177917,-0.4193874,-0.06881834,0.16256
"CFAP43",0.6570345,0.02268923,-0.1180092,-0.01599272,-0.5632237,0.01750179
"GSTO1",0.8107601,0.4030421,0.1489845,-0.5462255,0.1379269,-0.9544881
"GSTO2",0.5287459,-0.7868735,0.1928041,0.5724523,-0.2150504,-0.2920785
"ITPRIP",0.3774279,1.154418,0.1147689,-0.8725473,-0.05802009,-0.7160473
"SORCS3",-0.718666,-0.02206381,0.2097616,0.3971951,0.07681656,0.05695657
"SORCS1",-0.07564399,-0.07788835,0.1005636,-0.03801847,-0.3287056,0.4196928
"XPNPEP1",0.1152169,0.2273436,0.07113099,-0.264488,0.08115284,-0.2303564
"ADD3-AS1",0.187617,0.2892477,-0.1022442,-0.6485987,0.4887898,-0.2148115
"ADD3",0.6835218,0.3027052,-0.2568178,-0.6718102,0.5686438,-0.6262428
"MXI1",0.111614,0.04317388,-0.03044461,-0.3328028,-0.06061292,0.2690724
"ENSG00000228417",-0.1581823,-0.1733659,0.012324,-0.1388458,-0.1249128,0.5829828
"ENSG00000214067",0.5548423,0.573635,-0.1336787,0.0421774,0.1518359,-1.188812
"SMNDC1",0.09443895,-0.04879101,0.02960147,-0.1761353,0.009857164,0.09102874
"DUSP5",0.2860119,0.5116639,-0.1267965,-0.2091996,0.1631688,-0.6248485
"SMC3",0.04602956,-0.2490522,-0.1512117,0.04518198,-0.02163875,0.3306911
"RBM20",-0.444756,0.3496538,0.5768357,0.1041377,-0.4642676,-0.1216036
"PDCD4-AS1",0.2002785,0.5574624,0.03581328,-0.7740252,0.3367993,-0.3563283
"PDCD4",0.2946785,0.04098945,-0.1366419,-0.231286,0.184974,-0.1527139
"BBIP1",-0.1095851,-0.1348981,0.0702099,0.1090155,-0.2272265,0.2924843
"ENSG00000270589",0.1984666,-0.6000146,-0.132993,-0.3645578,0.7371009,0.1619979
"SHOC2",-0.292136,0.01874656,0.2605662,-0.01132539,-0.04438515,0.06853383
"ADRA2A",-0.3369986,-0.7169333,-0.1290672,0.5172987,0.3352419,0.3304585
"GPAM",0.07865227,0.1201018,-0.00989402,-0.3022061,-0.03900583,0.1523519
"ACSL5",0.8889417,0.4280217,-0.4482381,-0.06440322,-0.1135502,-0.6907719
"ZDHHC6",0.1421145,-0.01382589,-0.100456,-0.259311,-0.01893281,0.2504112
"VTI1A",-0.0998076,0.08760482,0.1726124,0.09885867,-0.11541,-0.1438583
"ENSG00000260917",-0.3278941,-0.05742488,0.2763523,0.2208939,-0.0643792,-0.04754805
"ENSG00000279315",-0.6760169,-0.1442541,0.8112413,0.6217808,-0.2925929,-0.3201583
"TCF7L2",0.5642542,0.5798128,-0.1040747,-0.6816309,0.2241662,-0.5825275
"ENSG00000286289",1.25805,-1.032411,-1.304682,-0.6952091,1.064676,0.7095755
"CASP7",0.5846296,0.4402896,-0.2546711,-0.4124753,0.4000463,-0.7578191
"DCLRE1A",0.1942474,-0.0584783,-0.3858007,-0.0719983,0.05554216,0.2664878
"NHLRC2",0.1454633,-0.0351543,-0.2418999,-0.09986151,0.1776614,0.05379095
"ADRB1",0.5323076,0.495845,0.3039037,0.8142929,-0.7641843,-1.382165
"CCDC186",0.05988997,-0.2129856,-0.02531762,-0.04887911,0.206859,0.02043338
"AFAP1L2",0.8536694,0.4593977,0.1708721,-1.166402,0.7386169,-1.056154
"ABLIM1",-0.03160584,0.1801386,0.250572,0.108598,-0.2937422,-0.2139605
"FHIP2A",-0.1825245,-0.1218441,0.1182328,-0.1731592,0.1482277,0.2110673
"TRUB1",0.02243254,-0.002961477,0.2291883,-0.05309878,-0.2157489,0.02018833
"ATRNL1",-0.7803887,-0.1703449,0.483153,-0.01513733,-0.118836,0.6015539
"GFRA1",0.258885,0.2918166,-0.08711187,-1.143085,0.8221897,-0.1426943
"ENSG00000285587",0.06952237,0.012034,0.871991,-2.036698,0.6854716,0.3976792
"C10orf82",-0.2471505,-0.1284525,0.8255865,-0.08503204,-0.1479117,-0.2170397
"HSPA12A",-0.3387169,0.147113,0.4890715,0.1933223,-0.1460685,-0.3447214
"ENO4",0.3987405,0.1670826,-0.04152272,0.08751087,-0.4326794,-0.1791319
"SHTN1",-0.1175027,0.1550618,0.221531,0.1301606,-0.2366407,-0.1526099
"SLC18A2",0.7777229,1.359875,0.5876907,0.05402668,-0.9580348,-1.821281
"ENSG00000277879",-0.01140078,-0.01648434,0.5493054,-0.5111087,-0.2781966,0.267885
"PDZD8",0.2299813,-0.06542664,0.01785228,0.008888886,-0.1479118,-0.04338404
"RAB11FIP2",-0.1897451,-0.01383383,0.236698,-0.1449833,-0.06418503,0.1760492
"CASC2",0.2893032,-0.06958217,-0.2988066,0.08033512,-0.02531068,0.02406118
"FAM204A",-0.1424775,-0.3108494,-0.08452166,0.1580436,-0.3352489,0.7150539
"PRLHR",-0.7221326,-1.087254,0.9046607,0.1559101,-0.202498,0.9513136
"CACUL1",0.06856685,-0.0007650055,-0.01635966,-0.07339063,0.02589223,-0.003943788
"ENSG00000277687",-0.3966425,-0.09456413,0.2147578,-0.07712997,0.3489193,0.004659541
"NANOS1",0.6619311,-0.2310677,-0.01506584,0.0723617,-0.4233218,-0.06483741
"EIF3A",0.2794292,0.215166,-0.03705634,-0.2443499,0.04877739,-0.2619664
"SNORA19",-0.2514486,0.4086418,0.2746297,-0.5027185,0.1770587,-0.106163
"DENND10",-0.08379446,0.1729829,-0.1687629,-0.05495002,0.05127154,0.083253
"SFXN4",-0.3943662,0.03786709,-0.01808929,0.02275683,-0.07359639,0.425428
"PRDX3",0.4580644,-0.02139374,-0.09936058,-0.2135666,0.06487745,-0.188621
"GRK5",0.3048158,0.3736731,0.2400433,-0.05209224,-0.1139555,-0.7524845
"GRK5-IT1",-0.0141513,0.5128959,0.1970103,0.3157762,0.03464473,-1.046176
"RGS10",0.8937751,0.5281837,1.7291,-1.257188,-0.02706926,-1.866802
"TIAL1",0.1541657,-0.02185254,-0.1510458,-0.2777293,0.118503,0.177959
"BAG3",0.4225732,0.1996216,-0.2565285,-0.1321862,0.1647417,-0.3982218
"INPP5F",-0.1888053,-0.06298545,-0.01981261,-1.041844,0.5886628,0.724785
"RN7SL846P",-0.4181781,0.1446556,0.03230421,0.7118751,-0.3386685,-0.1319883
"MCMBP",0.3993843,-0.06335954,-0.1465189,-0.3761936,0.04928081,0.1374069
"SEC23IP",0.2782212,0.09176552,-0.08238704,-0.3408673,0.06586783,-0.01260022
"RPL21P16",0.5879764,0.3143828,-0.0118659,-0.5835854,-0.03787111,-0.2690369
"PLPP4",-0.2520092,-0.1889039,-0.3416373,0.02259928,0.4564655,0.3034855
"LINC01561",-0.6283268,-0.085805,-0.1508654,-0.3124681,0.7004087,0.4770566
"ENSG00000274461",-0.5612877,-0.6976178,-0.3742014,0.0941244,1.120013,0.4189694
