"","...analysis.STAR_assembly_Gencode.TeissandierMulti.AD_3501Aligned.sortedByCoord.out.bam","...analysis.STAR_assembly_Gencode.TeissandierMulti.AG_3501Aligned.sortedByCoord.out.bam","...analysis.STAR_assembly_Gencode.TeissandierMulti.AG_3502Aligned.sortedByCoord.out.bam","...analysis.STAR_assembly_Gencode.TeissandierMulti.AG_D35Aligned.sortedByCoord.out.bam","...analysis.STAR_assembly_Gencode.TeissandierMulti.G_3501Aligned.sortedByCoord.out.bam","...analysis.STAR_assembly_Gencode.TeissandierMulti.GIBCO_D35Aligned.sortedByCoord.out.bam","...analysis.STAR_assembly_Gencode.TeissandierMulti.T_3501Aligned.sortedByCoord.out.bam","...analysis.STAR_assembly_Gencode.TeissandierMulti.T_3502Aligned.sortedByCoord.out.bam","...analysis.STAR_assembly_Gencode.TeissandierMulti.TCLAB_D35Aligned.sortedByCoord.out.bam"
"GTF2IP20",-0.0215920200949902,0.452710830310182,0.110361872756575,0.187106279896764,-0.416912719558197,-0.323736936836831,0.223748761933131,-0.012771171234693,-0.198914897171941
"SEPTIN7P13",-0.733365411734122,0.0335728905024641,-0.422491767724494,0.201344077109108,-0.383624849299042,0.662772641476564,-0.242002633582517,0.462596937907377,0.421198115344663
"ENSG00000278467",-0.475137438090027,-0.0160676716806956,-0.216211772588962,-0.201974108968732,-0.438134760166047,0.620982207121807,-0.0851040222093811,0.553899287911432,0.257748278670607
"FBXO28",0.0392546692837481,-0.119311116524242,-0.0170454920332972,-0.0278993562227692,-0.000627426649629115,0.0558778758795508,-0.042507551841231,-0.0781145689330618,0.19037296704093
"DEGS1",0.438738163030446,0.224350838721606,0.464144682452441,-0.420331621140669,0.249576708114267,-0.529542563679342,0.0322216300558154,-0.207607893591671,-0.251549943962887
"ENSG00000237101",-0.169591034752834,-0.158605637295841,-0.422385480834734,-1.38648057616304,-0.298680833591613,1.26555024409897,-0.494731140829812,0.607346000483068,1.05757845888584
"NVL",0.175374885229159,0.161886644186551,0.0667854519831543,-0.18817394476612,0.0485539551158798,-0.245006183975121,0.190141330571217,0.0512565401289748,-0.260818678473695
"CNIH4",-0.0331745688597058,-0.293479620702477,0.0919007939025036,-0.0417221362151832,0.267298356289119,-0.137120848992372,0.013065041821223,0.0565469429574685,0.0766860397994265
"WDR26",-0.14809461170298,-0.227409323585619,-0.202071136243556,0.031402056015529,0.21443183723342,0.134415890212415,-0.118152953440587,-0.108510079882685,0.423988321394067
"CNIH3",-0.330361776547345,0.0680359965655204,0.0193413284982453,-0.0294712822364414,0.244949083883189,0.355330159685781,-0.0243602324665408,-0.242801138067357,-0.060662139315049
"DNAH14",0.244274568082336,0.324536371627542,0.252847127384359,0.370452371366393,-0.348291724745392,-0.198804859512592,0.207522411360618,-0.472096496397482,-0.380439769165779
"LBR",0.0316786318325057,-0.439304892600871,-0.0765297567698529,0.499997026999232,-0.381978364029044,0.299680179601671,-0.14148958347335,-0.203307001911893,0.411253760351602
"ENAH",0.0557285889423671,-0.132742902384321,0.135692015998696,-0.144206468917112,0.117751753852644,-0.0236946301140417,0.0579004253026323,-0.130590041848775,0.0641612591679106
"ENSG00000289602",-0.888624693102069,-0.0647931702344648,-0.773210792561007,0.519375584631286,0.0119882230441987,0.773244771248364,-0.562111999505666,0.174305325063488,0.809826751415871
"SRP9",0.18996212288982,-0.193357385311826,0.145871684551893,-0.000224134274493082,0.382824077877108,-0.295008591329901,0.170910916077066,-0.285748259421762,-0.1152304310579
"EPHX1",0.18186265664575,0.431326176458516,0.51949820678462,0.0631307100680227,0.0405488292101515,-0.610859102780721,-0.253628798565698,0.125071424726176,-0.496950102546815
"TMEM63A",0.176381011711428,0.352218655330417,-0.0167673738642007,-0.221209789653598,-0.40631372701363,0.0848360773528372,-0.0476034677630475,0.113318917548058,-0.0348603036482649
"PYCR2",-0.447252041076461,-0.329234473541445,-0.51149776300546,0.292726810222747,-0.0487605365255139,0.519110816205949,-0.323276443534537,0.252332397362098,0.595851233892622
"SDE2",-0.501452122027996,-0.318862793404801,-0.490120904144724,0.429399006939096,-0.137072528234839,0.22270564437903,-0.332177734333069,0.164896121441901,0.962685309385407
"ENSG00000289341",0.408148180759853,0.199421874528638,0.350837446939751,-0.649356306328655,0.423441055379295,-1.00997222358408,-0.0944311103090373,0.354473114493346,0.0174379681208916
"H3-3A-DT",0.476235011692492,0.406778280294681,-0.0456991955658347,-0.465454336111295,-0.123570065442884,0.747149531349798,-0.169417723981345,-0.494410541376055,-0.331610960859558
"H3-3A",0.219009249802914,-0.312515238765593,0.102092905884317,0.234141685296563,0.381677597493395,-0.132421143418691,0.0777113965737639,-0.520175873678223,-0.0495205791884423
"LINC01703",-0.342406503382114,-0.219388345389307,-0.441113292401789,-0.754922476032106,0.677572767889741,0.858464197884875,-0.293923411246019,0.534517767956932,-0.0188007052802128
"ACBD3",-0.617946700185745,-0.176200872441008,-0.305088263905787,-0.057663628994356,0.0973536448905294,0.0480728125246346,-0.351829876024879,0.577697236246742,0.785605647889869
"ACBD3-AS1",-0.647950735739072,-0.425502488190235,0.0401476184448974,0.591211874228401,-0.354121764857052,-0.0451782794285053,-0.145878647221576,-0.276757747154148,1.26403016991729
"LIN9",0.303736282465676,0.0384364898099676,0.069818934564656,0.22106143192173,-0.544345626915173,-0.236359429093476,0.0477951171615598,0.120520952973723,-0.0206641528886617
"PARP1",0.342666661413528,0.224480584106169,0.366323465899862,-0.0751959143623244,-0.0559604608366735,-0.430285869584558,0.0436324313962047,-0.253773703899959,-0.161887194132243
"STUM",0.396009931112477,0.997648469622145,1.35144266922373,0.322754331292078,-0.340731619381006,-0.817319086290766,0.262003590051724,-0.706406216207725,-1.46540206942266
"ITPKB",0.472183053033072,0.0863278730585817,-0.226767619435748,0.691003393591967,-0.342205018288934,-0.303388177271173,-0.087748517000839,0.0275126419974088,-0.316917629684338
"PSEN2",-0.367772790949578,0.191065301654513,-0.761074468239975,-0.295108860607088,0.118701225292493,0.544625082503096,-0.188969814247204,0.200144704776895,0.558389619816849
"COQ8A",-0.509472029940441,0.235071257594417,-1.54608078260543,0.215618137752463,-0.917378471576293,0.229723907860744,-0.337476287318282,0.996571210563221,1.6334230576696
"CDC42BPA",0.0188101881784917,-0.385514750432635,-0.269539188339069,0.100776613064149,0.139500098707835,0.454041456297507,-0.119034851546401,-0.01048452480289,0.0714449588730197
"ZNF678",0.0469203697905369,-0.419516162706359,-0.250744185051418,0.391495522412905,-0.50613707373091,0.305350182455814,-0.264990682456438,-0.0969871528042585,0.794609182090133
"SNAP47",0.0467375878185381,-0.20016302256751,-0.0705466821667367,0.226213943167703,-0.0363852215833917,0.16046997295116,-0.27484350630403,-0.0634303179497993,0.211947246634064
"JMJD4",-0.340824051036381,-0.403734705761152,-0.141859818891414,0.434536758643846,-0.383092816730989,0.5310760235941,-0.388323789250141,0.0548440174858005,0.637378381946331
"ENSG00000286389",0.837827973495564,0.288880493224176,0.174296899641029,1.22317561905177,0.326425514706559,-0.810961282121333,-0.35941132253766,-1.52457043222258,-0.155663463237528
"WNT9A",0.522492632523314,0.0792632097020678,-0.0051204450897524,1.81742750240391,-0.388837861519271,-0.0662126922139987,-0.456315545226361,-0.644350045722188,-0.85834675485772
"WNT3A",1.30030947458092,0.176615055627737,0.488780571548994,1.49205154459519,0.16643275280625,-0.407011813123402,-0.197632867291963,-1.08309587882502,-1.93644883991871
"LINC02809",0.16556660053704,0.0808834379806492,-0.440824495230863,0.511263007486272,0.0855719815064689,0.349864474534834,0.284407992630393,-0.386789693087317,-0.649943306357477
"ARF1",-0.159506736256805,-0.0597311629928665,-0.0355970620680521,-0.274071200321634,0.256738323639114,-0.302740098327368,-0.316485912979437,0.535729239805607,0.355664609501447
"C1orf35",-0.356672287965545,-0.295609740624451,-0.58382344698938,0.174288287390138,-0.0705388475591975,0.159569770040782,-0.000215169959525863,0.534076496595656,0.438924939071523
"MRPL55",-0.377335394826251,-0.29452572662296,-0.680882898040655,0.347209907012085,-0.287836147932537,0.306058845830312,-0.387257033739515,0.517073559083431,0.857494889236093
"ENSG00000280157",0.108234867057556,-0.0191459613078506,0.179696177312828,0.0920646999695489,-0.175944936361294,0.800833987169072,-0.202133761658668,-0.224886259061185,-0.558718813120007
"GUK1",-1.24086822096884,0.0247750644718883,-0.944302619979675,0.875402322731546,-0.701938969742663,0.792826500984336,-0.404846727420825,0.448463457271628,1.15048919265261
"GJC2",-0.20967875022287,-0.215895892428743,-0.929031402911104,1.24626738891226,-0.650595187086255,0.341708830212401,-0.55698733125429,-0.255745114074308,1.22995745885291
"IBA57-DT",0.0419468672728549,-0.816894869861741,-0.00651267460096444,-0.358424574708639,0.648135820587924,-0.167958069473002,0.734658160551154,-0.129666548630528,0.0547158888629425
"IBA57",-0.627728156960452,-0.469126205182816,-0.509677563441396,1.05093814744367,-0.38351451346561,0.850301571115112,-0.514500017647122,0.172475518937215,0.430831219201402
"OBSCN-AS1",0.410147368350688,-0.00903879331743607,0.096535306461488,0.197201468514236,0.727625599668652,-0.477318271151085,-0.437692757299272,-0.171284313340043,-0.336175607887226
"OBSCN",-0.127323696134233,0.0884441278680059,-0.353981033136855,0.536155525087612,-0.883969266359563,0.0549821890914135,-0.0482444483245859,0.519895177916816,0.21404142399139
"ENSG00000269934",-0.457029791870859,-0.27418936731222,-0.328014285111728,0.266100749011657,0.290475077698314,0.281587092098264,-0.319140629338142,0.274812950552604,0.265398204272108
"ENSG00000287315",-0.818124413148541,-0.782554017219453,-0.178177491633664,-0.182675268673586,-0.52198957020901,1.00544724321175,-0.0939081420719629,0.551674438425354,1.02030722131912
"TRIM11",-0.410859445137963,-0.315876322266231,-0.645657437002007,0.250252305380097,-0.21235225641596,0.262668165143038,-0.149633866826933,0.465975952212269,0.75548290491369
"ENSG00000231563",0.176946616901706,-0.334776267049362,-0.451990714882467,-0.0924244764965109,0.338049488601712,0.54157863887333,0.0890095205241612,-0.37017813805381,0.103785331581241
"TRIM17",-0.30016458236984,0.413845819633105,0.205138519033367,0.10249225765515,-0.788177559479957,-0.215944661347787,0.899465812056528,-0.0724089982344087,-0.244246606946159
"H2AW",0.514436258249466,-0.263989575724686,0.191691999681142,0.558467788734065,-1.0363802873025,-0.828403630403491,0.337374220994464,0.279949974896249,0.246853250875295
"H2BU1",-0.170432799186226,-0.788542087756843,-0.241976273667718,1.55022084569217,-0.8440348733964,0.118855302228,-0.266005106990101,-0.263987370356195,0.905902363433309
"RNF187",-0.0807976665033285,-0.284149073388485,-0.192835852703815,0.185641894707655,0.365345046341689,-0.202992720515537,-0.0307921385906855,0.0257904135182736,0.214790097134233
"RHOU",0.727128259451148,0.218672763558647,0.583918709523062,-0.332431115388487,0.605572275440679,-0.753988094969955,0.797390229136821,-1.03797085206745,-0.808292174684468
"ENSG00000177788",0.0941823893149087,-0.115085348987886,0.168274486111331,0.161252360240109,0.224282773257947,0.322033105006537,-0.167523570363537,-0.482215981792767,-0.205200212786642
"RAB4A",0.062461290132334,-0.0693605693136545,0.0148544821583068,0.143095899620079,0.059823855352521,-0.0923496470648786,0.0352764495422049,-0.287997627346551,0.134195866919639
"CCSAP",-0.027439183526857,-0.45401370355267,-0.294402982903621,-0.18472638430959,0.172536983658369,-0.0427822371651523,0.0478322476845445,0.101743037589775,0.681252222525206
"NUP133",-0.0668879849689397,0.00985825905977045,0.0865162243149751,-0.08871144617751,0.0573489712133552,0.00666610791390898,-0.177339752103926,-0.00578577194574503,0.178335392694112
"ABCB10",-0.320578219835108,-0.358375543543192,-0.0666322031878548,0.499357923998832,-0.467961831407745,0.550527621594755,-0.0402423188373096,-0.374342925719221,0.578247496936846
"TAF5L",0.305389688437095,0.00028551627189799,0.298001801492655,0.232232517965905,-0.0142428493452762,-0.62521789134632,0.129078154313933,-0.16269145377603,-0.162835484013859
"URB2",0.0447750095905004,-0.333388524602952,-0.20808308243739,0.492422849265389,-0.386881212056084,0.343506266806299,-0.423106111059433,0.00774923141319039,0.463005573080484
"GALNT2",0.129328052094931,0.00699915940425289,0.0443530479176406,0.800135050746497,-0.0706407493299146,-0.156214820424965,-0.129413675770148,-0.334147534140863,-0.29039853049743
"ENSG00000224407",-0.107131223428462,-0.781398729213489,0.514775254197519,1.57953450739023,-0.771785196039539,0.611620949375506,-0.343703767902492,-0.812543624195942,0.110631829816668
"PGBD5",-0.434564572974248,-0.234364018310121,0.175995374323507,0.312364345730859,0.380708802193597,0.246776589683089,0.143406861789696,-0.453772270617868,-0.136551111818509
"COG2",-0.0187307371415857,-0.0470391457866679,-0.0486703320429704,0.102378647352483,-0.222578250525244,0.242593777803626,-0.203729234889683,-0.016078151269225,0.211853426499268
"C1orf198",0.59067302731648,0.450767050496958,0.522641451411634,-0.254926076968089,-0.482930756909046,-0.565150868374604,0.302978181401208,-0.514103966436921,-0.0499480419376166
"ENSG00000223393",0.337131518623568,-0.0755216495558526,0.0301637969519613,1.12619527498886,-0.701913566781257,-0.00366459047963363,-0.201656862252223,-0.707574081347671,0.196840159852244
"TTC13",0.189997839482308,-0.0565445425807152,-0.0840701257858996,-0.0837295539323826,0.0267875911496835,0.119716312231794,-0.233284530170229,-0.18350970066839,0.304636710273836
"ARV1",0.242354849123882,-0.0535694840859939,0.341805053230943,-0.296296259301139,0.376436084667807,-0.501156956280794,0.000959825802872682,-0.102105827977792,-0.0084272851797822
"FAM89A",-0.392030975097498,-0.683937402934792,-0.534559259904761,0.785786820266277,-0.282985043974215,1.22091841701069,-0.968401167714662,-0.10080775178477,0.956016364133732
"TRIM67",-0.0711148827155919,-0.700187090139878,0.116380980266149,0.442296184147123,0.752470756575341,0.574589509838429,0.0748521578911463,-1.42018678504716,0.230899169184445
"C1orf131",0.157662814681032,0.0121050804907363,0.236911080062765,-0.734941285146534,0.248713742962265,-0.311612986698932,-0.0686443757945678,0.540639376243464,-0.0808334468002254
"GNPAT",0.154023031058795,0.121783939652844,0.321733817509219,0.290206730395902,-0.0347642411439457,-0.106870604724763,-0.0238061049402862,-0.513038780284693,-0.20926778752307
"EXOC8",-0.330798903229724,-0.301003205099287,-0.154967752641216,0.0755011615796253,0.143584328256217,0.24535131627135,-0.288197397899058,0.0480298436049349,0.562500609157164
"SPRTN",-0.0210943438066371,-0.155198158861,0.0058311909896922,-0.163655723668413,-0.00793728724322573,0.175868283186849,-0.0261610441154181,-0.109629087602802,0.301976171120958
"EGLN1",-0.360122923875415,-0.0263075604952938,-0.14731729774934,0.696880532289966,-0.0319867921803487,0.571679862774221,-0.187202507533551,-0.700814844632551,0.185191531402318
"TSNAX",-0.186055087025357,-0.255948134845648,-0.438783777021299,0.390100190818358,-0.602979519405264,0.664323513161343,-0.388651108154951,-0.0104551962852568,0.82844911875808
"DISC1",1.13935142952911,0.907974593422418,1.36840888595227,0.36374359256111,-0.0249806760635178,-1.19188494390067,0.0942594383026978,-0.930807917563336,-1.72606440224008
"SIPA1L2",-0.339283953213794,-0.41945502630364,-0.534813249646879,0.192377518684046,-0.135784664873774,0.638463796581275,-0.244585012029134,0.164275279536958,0.678805311264945
"MAP10",-0.645408790411355,1.00972591302444,0.844408745581741,0.5627878178183,0.178802249434616,-0.401047952968391,0.504368644825121,-0.802209308183497,-1.25142731912097
"NTPCR",-0.324699181848268,-0.176238865297563,-0.186727062820528,0.151885354928765,0.23421514875173,0.528770843915393,-0.206333216767855,-0.20854493622033,0.187671915358657
"PCNX2",0.4910553477046,0.0653904592110184,0.388060742172893,0.0108146079712776,0.248599946877594,-0.313017934130468,0.12177031626264,-0.551571059404698,-0.461102426664856
"MAP3K21",0.00905839988737345,0.149152014345845,-0.408833857191307,0.417008215153173,-0.235790300949844,0.44832685759693,-1.43716792813922,0.502717695551346,0.555528903745703
"KCNK1",0.522461319666623,1.17077862223845,1.15526024703094,1.16260895561468,0.423755735434152,-2.03659141340335,0.369421809205644,-0.21471860717533,-2.5529766686118
"SLC35F3",-0.190547353069691,0.440989468576033,1.16850724050164,0.872168746190711,0.662917012878127,-0.255152624625376,-0.204657242534558,-1.71900139720679,-0.775223850710103
"COA6-AS1",0.0255579750154971,0.420061964756021,0.229919478145002,-1.79866710102986,0.885369506194507,-0.236894688262204,-0.0892279465974577,1.02573959455593,-0.461858782777432
"COA6",0.500387402626756,0.544536191310417,0.438015075526889,-0.692089981655895,0.451068253488169,-1.16740066176187,0.542578934681947,0.179351697351712,-0.796446911568125
"TARBP1",-0.225476803229704,0.119787734438013,-0.242148806729828,0.187384629351468,-0.0619091406449499,0.419605841586857,-0.205462855276581,-0.0880150699204103,0.0962344704251406
"U8",0.936596415382705,0.323660967151817,0.234572216229606,-0.542052521174359,-0.684197953861277,1.28341924790284,-0.724380815992575,-0.719297287491949,-0.108320268146808
"IRF2BP2",-0.146072518717337,0.16959097007678,-0.184547091281254,0.267747116818202,-0.103268810627871,0.021652324198504,-0.413606510940046,-0.109511284009896,0.498015804482916
"ENSG00000228830",-0.554432062767652,-0.183020396598505,-0.362324635634016,1.12112750647004,-0.754322452915824,0.828657153098126,-0.924555521390194,-0.355116666996152,1.18398707673418
"TOMM20",-0.273987861117696,0.0886917947894252,-0.043559618259625,-0.0294068939391883,0.012538704461468,-0.00324896474644731,-0.211264252930999,-0.129495674256384,0.589732765999447
"SNORA14B",-1.08204754968732,-0.110237129923272,0.285195065566425,-0.334364835155343,0.178009484121032,0.0799405568341608,-0.32107401520329,0.640939332058378,0.663639091389233
"RBM34",0.0621627322058222,0.362633424856843,-0.16443427033755,-0.0872317740219196,0.110804820039029,-0.210391675687656,-0.248571107949442,0.276486299391531,-0.101458448496656
"ARID4B",0.0236082327029692,-0.089930562551463,-0.132192455608134,-0.261290852677705,0.105729164372676,0.00652934689485107,0.0427389814344696,0.184652403011129,0.120155742421211
"GGPS1",-0.0240596929645576,0.0946541157168914,0.148792907912581,-0.0373287562945102,0.270496933208185,-0.0841914853666732,0.0812466927615545,-0.356973115960135,-0.0926375990133352
"TBCE",0.0896294198123995,0.183925612001205,-0.0546295586365213,-0.452870532297736,-0.00569124147197364,-0.314603528501655,0.103816819316219,0.37772000876341,0.0727030010146521
"B3GALNT2",0.227580522213776,-0.0621850859709294,0.0234751077903033,0.661482360886951,-0.516081238082961,-0.0303265093068328,-0.0285914574864963,-0.138330066067748,-0.137023633976057
"GNG4",0.0181224004437812,-0.0869709705707384,0.591523546860494,-0.484562258616192,0.949045978537342,-0.246539777894783,0.131440676772786,-0.803138948842465,-0.0689206466902208
"LYST",-0.324643219429738,0.0900708080361952,-0.0685641813056801,0.0990300094742489,-0.113872720360929,0.284400505012144,0.0134800164777751,-0.212946564271818,0.233045346367802
"NID1",0.893907165826336,1.77045097381522,1.70140601117932,-1.27219889504854,-0.0183020117655541,-1.70124653745627,0.916532437666873,-0.73315137994811,-1.55739776426927
"GPR137B",0.215235285256019,0.181964068370636,-0.0498946574831862,-0.268063969950912,0.184698151009295,-0.196509464276461,-0.0457273401845599,0.187441411968841,-0.209143484709666
"ERO1B",-0.238406703523525,0.0428803436384317,-0.00634423575019527,0.476134446639963,-0.271971744086383,0.102758771181431,-0.13998953240571,-0.140187355494769,0.175126009800759
"LGALS8",0.491366371122568,0.674540979702511,0.597872613275801,-0.464355344409483,-0.549905898286415,-0.541785724740573,0.504492078071003,-0.309297034238766,-0.402928040496637
"HEATR1",0.0466937931404496,0.00433997014890952,-0.079314225820621,0.104678504894222,-0.214419145358491,0.208065123445992,-0.130197970277757,0.0124966587945572,0.0476572910327446
"ACTN2",-0.173926884954583,0.602525174271266,0.161555473917181,0.0616544452091481,-0.0592437464343369,-0.0841942480263032,-0.337714094532459,-0.0921536902734341,-0.0785024291764786
"MTR",-0.0388331567527036,0.227911581121247,-0.0977240677734281,-0.0841083766454371,-0.445287586765694,0.146395307933973,-0.0229877079275447,0.436760768719932,-0.122126761910336
"RPSAP21",-0.20209206447582,0.145044323320842,-0.852519310824126,0.047943159065908,-0.812835805471843,0.985750140087579,-0.530406017241494,1.2447729278001,-0.0256573522611437
"RYR2",0.182625881126059,1.23664077894572,0.439654710542666,1.28645440645959,-0.648745398049498,-0.752324908189917,0.191858443762563,-0.84561740882202,-1.09054650577516
"CHRM3",0.343077363835871,0.263235215313194,0.494394568935725,0.712700106789338,0.246607528906068,0.332829711748435,-0.177273764162422,-1.05572209951334,-1.15984863185287
"FMN2",0.0261460910199132,-0.483872943129867,-0.228160170759844,0.0599240889597965,0.280214157238023,0.363331326120256,0.0149065755364752,-0.204769392008623,0.17228026702387
"GREM2",-0.967827149632039,-0.37473173167532,0.00120357520117231,0.392380568735008,0.574953491521538,0.240059378089618,0.685109829266181,-0.717996226216515,0.166848264710363
"RGS7",-0.445487706796908,-0.115875804508808,-0.136037506473848,0.800226291563578,0.298073279205231,0.592681325784235,0.0561671696886337,-0.864233052522693,-0.185513995939419
"FH",-0.31710677640669,-0.240591893041513,-0.240425554787874,0.294826472093637,-0.0110711913862982,0.392703843611067,-0.372168682069971,0.00499884326714994,0.488834938720494
"OPN3",1.10238141127432,-0.132305864165744,0.51236751270536,1.06231528686071,-0.127344487845197,-0.842739323931864,0.367825950222022,-1.31523194926804,-0.627268535851558
"CHML",0.0188047541215344,-0.241627540427793,0.0130143364948827,-0.0701932835096706,0.091330250815588,-0.184522798065938,0.121179016220275,0.0689745883964425,0.183040675954685
"EXO1",1.22772416828025,0.512688766582131,0.730355939220179,0.293957834097901,-0.931864409057732,-0.927193210952535,0.513560601744882,-0.244215033642929,-1.17501465627215
"MAP1LC3C",0.508661810451409,-0.104475308509311,-0.955329600970955,2.2938644603073,0.592177500316748,-0.267550566144846,-0.600710350981256,-0.268853553333273,-1.19778439113582
"PLD5",0.510223716728707,-0.0461676510610174,0.52200322081417,-0.12965458567754,0.566085276814992,-0.385972088979513,0.0675794552476778,-1.47955363147852,0.375456287591047
"LINC01347",0.37313010824742,0.57208600694918,0.384451242410971,-0.349227605618923,-0.621367686952244,-0.447038455865643,0.628563423772653,0.242797279744826,-0.783394312688238
"CEP170",0.205753195178046,-0.0908320677890426,0.294397099756495,-0.275043757992485,0.326555244666768,-0.232019545784766,0.23770249267989,-0.330976495288891,-0.135536165426018
"SDCCAG8",0.355784284559115,0.446796049459073,0.343052712163555,-1.00812680931999,0.370876756816264,-0.0347230799451843,0.199416186008858,0.110488138948965,-0.783564238690653
"AKT3",0.0177107261808347,-0.0883296504298796,0.130539718670642,-0.0205515651329611,0.466328885906454,-0.223521353366681,0.0389864348902798,-0.286122902753083,-0.0350402939656043
"FABP7P1",-0.571486509114825,-0.916469791035457,-1.34919381581328,0.337954910429641,-0.327371848283172,1.46410772837066,-0.633103942287298,1.45727223312215,0.53829103461157
"ENSG00000289055",-0.0519120050174972,-0.293117458039598,0.185777138378412,-0.230604814888474,-0.145716560246144,0.6317416141593,-0.297842866466531,0.270914186093896,-0.069239233973365
"ZBTB18",-0.550440541106195,-0.483708712351367,-0.43699308407157,0.727778205741731,-0.132708505427676,0.569364488724141,-0.152217216558205,-0.0406338916138642,0.499559256663009
"ADSS2",0.603668321909189,0.39494287194782,0.426395919817196,-0.228618624146844,-0.148460249993078,-0.44511533293822,0.145097667894578,-0.269124735952023,-0.478785838538615
"CATSPERE",0.48746634093523,0.682659485451622,-0.0732875049746698,0.383674606636216,-0.55633547066203,-0.0148982742166398,-0.193454414063922,-0.393403431660412,-0.322421337445395
"DESI2",-0.115141453973499,0.169588622416315,0.220805934582803,0.333183308651571,-0.377686806738238,-0.21900997260536,-0.243565810024644,-0.0318757436661761,0.26370192135723
"ENSG00000287601",-0.358978349200329,-0.16567308067773,-0.601628643994829,0.128615601755684,-0.00977817769489919,0.951617455225365,-0.753974324917133,0.362119900586651,0.447679618917221
"COX20",0.226256899713348,-0.076725805709084,0.0594942394436284,0.344113321063162,-0.046776717619351,-0.0548401400606062,0.14328337116327,-0.585381509907974,-0.0094236580863889
"HNRNPU",0.145890986542815,-0.0374710479511045,-0.0462352576295419,-0.114218283256513,-0.146342017831401,0.131840981473442,0.0667374959210498,0.128296770863392,-0.12849962813214
"ENSG00000273175",0.118528574549333,-0.0942770325181661,-0.0545988425812119,0.169979386831529,-0.235344923540362,-0.267693360831377,-0.387471229760749,0.568084042893901,0.182793384957103
"ENSG00000272195",-0.597494844596799,-0.141699244139161,-0.390845689972019,0.861837205097021,0.269237027405266,0.408309427031068,-0.0186897827085102,-0.0701386521974477,-0.320515445919419
"EFCAB2",0.154686941677919,0.0523679071744718,0.02044513197374,0.369877710805159,-0.211486191568713,-0.000944054900748448,0.390600249994878,-0.394438962360803,-0.381108732795901
"KIF26B",-0.247320724286629,-0.699052250031327,-0.147194964607441,0.538434421272592,1.301555728388,-0.131951231439095,0.899045757612719,-1.58083250168311,0.0673157647742944
"SMYD3",0.191073495038911,0.216047349613821,0.383641075279697,0.260564224161302,-0.0308968556506599,-0.295759540902888,0.222195949632118,-0.358454825891498,-0.588410871280801
"TFB2M",-0.0627433270257556,0.0921566046824096,-0.278712616440886,-0.0715929500555981,-0.184346805014796,-0.102266840621915,-0.208500492884669,0.567571066466339,0.248435360894874
"CNST",0.45971259480832,0.296112018528354,0.792400630830063,-0.344925841103476,0.00668586672675442,-0.400538254935808,-0.167834683528898,-0.638155907478031,-0.00345642384727896
"ENSG00000225300",-0.402126746857942,-0.957815298781343,-1.03506097279381,0.296609402683754,0.351480669327868,0.861376531626561,0.254743918420134,0.479493657913801,0.151298838460973
"ENSG00000260698",0.561531259448851,0.310117709315354,1.09303799013009,-1.01095471195758,0.40191073958346,-0.786754571342867,0.769715226256438,-0.234240955263309,-1.10436268617044
"SCCPDH",0.160678586518932,0.00085706254688489,0.162716096800422,0.374466474275558,-0.31050169073161,-0.114632493533519,-0.0331222620471729,-0.308319195480626,0.0678574216511354
"ENSG00000260855",0.450968862452372,0.295934292186644,0.287686567610146,-0.188776437007375,-0.527022530665885,-0.359051913302005,0.662054190080766,-0.356052325288658,-0.265740706066003
"LINC01341",0.731469028393716,0.445703764502968,0.360896979069924,-0.352994101305859,-1.12601362601986,-0.334427229250162,0.87052753579572,-0.152733436292563,-0.442428914893885
"ENSG00000235386",0.402856767185498,-0.336648945166715,-0.00509110816875613,0.473271259107998,-0.348634016238671,0.0596336814026366,0.0105104973362706,-0.676227886942833,0.42032975148457
"AHCTF1",-0.195191437413138,-0.0986899901642007,-0.230684084291101,0.17324695177673,-0.275312016684371,0.324661961641826,-0.368841480763686,0.15121674354509,0.519593352352856
"ZNF695",0.23522316728173,-0.311745426277946,0.0511085917742129,-0.0473046722775292,-0.43102014789863,-0.144671451867021,-0.13109057832338,0.867064289267755,-0.0875637716791897
"ZNF670",-0.514327014528772,-0.273683021542536,-0.476957190860334,0.336462269118551,-0.14735447159754,0.368030546574276,-0.431535094331143,0.290805299198321,0.848558677969178
"ZNF669",-0.400324126399187,-0.140741566454034,-0.0675875155149912,0.0868654237181885,0.270321715072458,0.0969506432281633,0.0678711887183883,-0.12638291911677,0.213027156747786
"LINC02897",0.240264012852382,-0.31500707339998,0.274621130005426,0.0583881583029417,0.291885588751338,-0.490188505638555,0.050110052344509,0.231781931192914,-0.341855294410975
"ZNF124",0.109132254018864,-0.702799832349522,-0.470611153240596,-0.240996905556697,0.730748493383986,0.55881742231429,0.0658110248744235,-0.385804511522084,0.335703208077343
"ENSG00000259865",-0.299516389256393,0.226512077861,-0.12984330133397,0.955907690023869,-0.809279206423939,0.595230268950617,-0.301191491075351,-1.10109487156556,0.863275222819732
"ZNF731P",-0.0522665095854578,0.489382303533914,0.0559457230782376,-0.142520578609861,-0.0744717546939739,-0.370542968377732,0.237529782589072,0.1637815651815,-0.306837563115699
"ZNF496",-0.283016468136111,-0.120856082957892,-0.296292992873417,-0.0608612551702077,-0.104268121532199,0.377282641182197,-0.0944394981191063,0.254730049819264,0.327721727787473
